V1,V2,V3,V4,V5,V6,V7
0.0339123168439575,0.478916676895405,0.0433786402397748,NA,NA,NA,NA
0.573531278931678,0.504889131062725,6.2485750120033e-24,NA,NA,NA,NA
0.928807976281641,0.196995059911708,7.13520738386464e-55,NA,NA,NA,NA
0.0445581584249086,0.0601679731861463,7.57696292205023e-101,NA,NA,NA,NA
0.586863043401164,0.492186578379548,1.53908603569266e-149,NA,NA,NA,NA
0.310222426155505,0.532811728309003,6.86663472205493e-189,NA,NA,NA,NA
0.67922596736535,0.709978730265263,7.8189980172088e-244,NA,NA,NA,NA
0.985542551728097,0.883207225120826,8.21933963154121e-302,NA,NA,NA,NA
0.592559744051431,0.551905431186123,0,NA,NA,NA,NA
0.0299405940990279,0.0347290831752091,0,0.594270693194016,0,NA,NA
0.000204842632406813,0.279809712108297,0.000529474204253422,0.000366207428756581,0.000947239267745257,0.712249141055843,0.712249141055843
3.46508793318563e-07,0.00347079449605925,1.21764298432318e-24,3.18031615173293e-05,0.754147860267621,1.5908641158201e-22,NA
0.000297037760551269,0.00515103788751615,7.7014186701387e-59,0.0218956858676869,0.816823338406727,1.65226027205655e-56,NA
6.90530148264677e-10,7.31893335794138e-08,1.82708746111539e-107,0.00292827501718535,0.758172447357337,5.0098355864254e-98,NA
0.0107060531027248,0.00848916088662476,4.31656682745137e-157,0.714173492129788,0.460937395980554,3.06588794470666e-154,NA
1.29033907375354e-06,7.90969854971243e-06,4.0585208131652e-180,0.0654516270232636,0.957646835444147,6.01975845101868e-172,NA
0.000436309735460714,0.0105754827954793,1.55348169368015e-222,0.000451810541285439,0.0108487911787224,8.77541731077267e-222,NA
1.04334815053717e-05,4.69930620653686e-05,0,0.0407835813534855,0.240524279729575,0,NA
2.85798046712784e-07,2.864563086214e-07,0,0.615387196900226,0.61841533236894,0,NA
0.00479323850796761,0.00738283465666929,0,0.261242801204529,0.482999951356691,0,NA
8.97873095961188e-15,0.743205860656909,0.00920861273432541,NA,NA,NA,NA
7.84001298331774e-13,0.00056432352471678,1.51232241090141e-25,4.43520550386217e-10,0.730225188633585,1.2663288690642e-22,NA
9.8823912482657e-16,2.86609397761942e-07,2.21639071147413e-61,7.41167507835066e-10,0.327755958338526,2.89221877284459e-54,NA
6.19378436351265e-15,2.99126857279297e-13,1.73230097355867e-97,0.00196778718145893,0.122615925156344,5.20676155531334e-82,NA
7.61571233981616e-22,7.35590882113971e-18,9.75224098538167e-172,4.10896096195239e-05,0.746543653272897,6.00804625208356e-145,NA
5.35567312274663e-16,9.69560544618461e-14,6.70630839677789e-187,0.00191500094178484,0.888888187912333,1.20498979393113e-165,NA
9.50970006185527e-25,1.38667829448395e-26,7.61999134773358e-264,0.819977088382793,0.0060338106654258,1.53062295675934e-219,NA
5.53792365286754e-14,2.45097227903648e-15,0,0.432898896653627,0.0115812019225186,1.43005784757336e-291,NA
4.70470125944885e-11,1.69426888858221e-10,0,0.10833612990789,0.663685036402471,0,NA
1.51064663275422e-16,1.73182804951488e-16,0,0.442940718784452,0.560532716918672,0,NA
4.30636223739475e-36,0.0124384385430417,0.0756705327262916,3.38755312672093e-35,0.0756391314354207,NA,NA
1.57763121164378e-29,1.71327784575577e-06,5.77033327615073e-19,6.98093306341907e-24,0.95770190549479,1.41409567951725e-13,NA
7.92272705215452e-35,4.12804907762422e-17,8.2762301929393e-66,4.63192289648973e-18,0.661693090003103,6.40323887199111e-47,NA
5.54852110722353e-29,1.82037543381944e-23,1.91613485866558e-128,1.42830885016236e-06,0.440842212413008,3.68269159280806e-97,NA
1.87967186970776e-24,2.83293273806283e-19,5.1138670803477e-157,3.12104686737396e-06,0.717175913792467,4.08400345936526e-129,NA
1.22344107278937e-40,2.00440404212669e-37,7.50792547619026e-238,0.000325326499651116,0.504885501364831,6.61650635125681e-176,NA
1.70893346854036e-40,1.38524183439126e-38,3.63680949008209e-271,0.00420667773146601,0.365928194750987,9.23107263170244e-204,NA
6.98969828115577e-31,7.02492037047155e-30,0,0.0396774740230263,0.633189267721572,8.12783437448068e-277,NA
4.26198148705377e-39,1.86695620839649e-37,0,0.0108500344616651,0.72385765869982,0,NA
1.16815907731859e-33,3.25218038825768e-32,0,0.0131347958110775,0.511651165866646,0,NA
2.27344460166383e-49,0.222613857763728,0.0490655335653244,NA,NA,NA,NA
1.45541301103454e-63,1.01607007071456e-17,1.00232753449114e-36,3.91579680933483e-44,0.730575163188963,3.35085091898324e-19,NA
1.10980132370071e-48,2.5062568052516e-29,1.2526495391816e-78,7.52728015450175e-19,0.377129763139053,2.08082699410902e-45,NA
1.58130287576792e-49,4.95314030315482e-33,3.22789439065544e-151,1.15691182596316e-16,0.074796819258145,3.29944432770453e-106,NA
6.51969281935863e-58,1.36299108259629e-50,1.72784485888165e-207,1.4998737880643e-07,0.462750633706309,1.68474096596762e-131,NA
9.54533701743739e-59,1.26222643518941e-49,8.85390661532752e-251,3.90741985227278e-09,0.365387562936963,1.30789080431967e-169,NA
1.41650283047941e-53,1.28414090160342e-46,3.97469297942983e-291,1.54568706422784e-07,0.234016365208353,5.43961459480482e-209,NA
1.1174372922471e-48,1.2697227639198e-46,0,0.00548454156861418,0.894834078298204,8.77206079935061e-285,NA
1.49653487411184e-47,4.54378719949451e-46,0,0.0182461487272392,0.911490902724197,0,NA
2.30268554670876e-54,1.84432916240311e-54,0,0.353514909440556,0.27099854479645,0,NA
5.41209384742519e-76,0.104053599637713,0.00517827498245866,3.16094799277527e-75,0.0141134111031637,NA,NA
1.24896233223781e-63,1.1527136373818e-18,4.66158626652786e-36,3.97516511769416e-43,0.893450384752118,1.29399982449985e-17,NA
1.53651841880866e-73,1.26199316167522e-46,1.46053281927191e-115,7.95115040907429e-24,0.916965379932502,8.61734068126352e-59,NA
7.92739758916198e-82,1.80229229337955e-66,3.3213286266729e-189,1.79390037662543e-13,0.492165361465156,1.24016229444209e-97,NA
1.43924718911817e-71,7.21688277374996e-62,4.40407376578636e-230,4.12539573826098e-09,0.715727396095936,6.84482011965834e-136,NA
1.59054892485222e-75,7.52942453725771e-71,5.69753695474531e-297,3.58811200739458e-05,0.320324350608548,5.19682511828179e-179,NA
