V1,V2,V3,V4,V5,V6,V7
0.622569218704763,0.0525926536812772,0.824414064271601,NA,NA,NA,NA
0.102526511472618,0.915868732833441,0.063519975227544,NA,NA,NA,NA
0.0513085491631783,0.893408169034912,0.0374560712436581,NA,NA,NA,NA
0.371182762813148,0.717282676448384,0.374024118691836,NA,NA,NA,NA
0.235947357997658,0.657014335663234,0.832097487251663,NA,NA,NA,NA
0.0647583039559902,0.784485342607182,0.824283479507626,NA,NA,NA,NA
0.047833678767244,0.914266452355186,7.80680234611821e-06,NA,NA,NA,NA
0.0311478315217471,0.252233420834732,0.168974294576902,NA,NA,NA,NA
0.00854031333936556,0.351965669444922,4.45184693462963e-19,0.013598555766246,7.09120778250572e-19,NA,NA
0.345145441718249,0.0174719562328807,6.59617361891529e-05,NA,NA,NA,NA
7.84110534762378e-13,0.338523341518865,0.252586636272889,NA,NA,NA,NA
6.70101118603251e-14,0.898821984616646,0.95678565653121,NA,NA,NA,NA
8.06142131591784e-17,0.394313283643285,0.0197965120570015,NA,NA,NA,NA
1.81025641805404e-14,0.271913674851987,0.0892058557349383,NA,NA,NA,NA
9.86968323758687e-13,0.689961102848412,0.00143047049206308,1.04438016454808e-12,0.00148531655453457,0.75181694597021,0.75181694597021
7.2826768189456e-10,0.380634370744718,0.990123975068547,NA,NA,NA,NA
1.82295132435723e-13,0.237464275277556,0.00154809891651662,3.43622557645253e-13,0.00295249655304087,0.636212635228721,0.636212635228721
1.76491119358724e-13,0.995303374004582,0.250844845807635,NA,NA,NA,NA
9.54013666469333e-16,0.0452272018323323,0.381687304114426,NA,NA,NA,NA
1.04178959655588e-15,0.210271700071797,0.0431751637851473,NA,NA,NA,NA
1.42970964892263e-46,0.41345347509401,0.216830780607216,NA,NA,NA,NA
7.65910147114968e-48,0.256067889551332,0.636252153340234,NA,NA,NA,NA
2.89379857763266e-52,0.00592154345069701,3.59975277494874e-07,1.63151110055108e-50,0.581766167583471,1.64251014285776e-05,NA
6.46863632245807e-57,0.0034289180195855,9.82000000382819e-06,4.42143553403758e-55,0.317749518615723,0.000548899355939728,NA
2.06375674601732e-62,1.65377208443326e-07,6.7036160708044e-24,5.67146653125757e-56,0.573760292377484,8.61347728123715e-18,NA
1.45986502152829e-50,0.0114914867391187,3.41916197911228e-06,4.30482397483686e-49,0.582567492809733,8.54311634559859e-05,NA
8.20098850611386e-48,0.0241252562429721,2.72073324990959e-06,1.3355282169104e-46,3.83664245448733e-05,0.781048965287511,0.781048965287511
2.12906622605992e-54,0.0546407459050382,3.39584769709999e-05,1.76881701398856e-53,0.000243529489673354,0.962832202413016,0.962832202413016
4.12943114472562e-57,0.71031457099941,0.119893907767544,NA,NA,NA,NA
5.45616338417432e-65,0.351257847975676,0.0384520713269514,NA,NA,NA,NA
2.75853561683083e-99,0.476367770455734,0.558908945641317,NA,NA,NA,NA
1.44251622148255e-108,0.0896219026962307,0.000330014255750995,8.00252745757349e-108,0.00130118294473269,0.554889613407897,0.554889613407897
9.23657110684112e-103,0.00836110276395964,0.000619989566992396,4.53649437586304e-101,0.445907243364099,0.02100124039605,NA
1.20759705496438e-98,0.000360789632835622,0.0275460419678396,2.39348831809425e-97,0.00501705240310856,NA,NA
1.16670863797131e-95,3.37242413252275e-13,1.02551728005109e-23,1.25382833772186e-83,0.0457170258490281,9.29797250400228e-13,NA
8.91960559377777e-111,3.85685251426879e-05,2.1907792402018e-07,8.59836147730414e-107,0.218864653590818,0.000747368620107256,NA
2.57400549191091e-97,1.38922336885564e-11,3.35460112902617e-21,9.40774735639048e-87,0.0875206441673228,1.24237075479628e-11,NA
2.52187117467433e-97,6.05931129263141e-07,4.37542923200461e-13,2.34542085952317e-91,0.303514550237385,9.92884234746291e-08,NA
3.77834790194521e-97,4.11236078314789e-06,7.11731180454207e-18,7.38251935040975e-92,0.700816053493419,3.88932801654782e-13,NA
1.45814759815578e-106,1.22036424452335e-06,5.44310458324557e-12,8.26394890079952e-101,0.345036015144495,6.8251955586207e-07,NA
1.91344614553795e-162,0.71133259844286,0.132175028592593,NA,NA,NA,NA
2.46962243872039e-184,0.373278496491789,0.595487776851028,NA,NA,NA,NA
1.15770898851353e-173,0.0233004162076897,0.67964565018176,NA,NA,NA,NA
8.73025147586883e-190,0.180984939941735,0.550126336402772,NA,NA,NA,NA
2.10390483052441e-167,2.63976230975368e-25,4.76822665308125e-19,7.34115229246031e-148,6.46572426653467e-09,0.0152926650241763,NA
